ID,BLAST_Name,BLAST_%,Phylum,Class,Order,Family,Genus,BOLD_Species,BOLD_%,Hits_Count,Status
4651-1,"Baikalospongia bacillifera voucher BK248 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.476,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Baikalospongia intermedia intermedia voucher BS237 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.48,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Swartschewskia papyracea voucher IK209 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.323,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Swartschewskia papyracea voucher IK203 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.323,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Spongilla lacustris voucher P059-170830-9 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.179,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Spongilla lacustris voucher IK340 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.165,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Spongilla lacustris voucher IK333 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.165,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Spongilla lacustris voucher IK447 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.008,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Spongilla lacustris voucher P059-130831-3 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.138,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Eunapius subterraneus cytochrome oxidase subunit I (CO1) gene, partial cds; mitochondrial",97.581,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Baikalospongia fungiformis voucher BS109 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.419,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Swartschewskia papyracea voucher IK408 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.258,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Ephydatia fluviatilis isolate 1EA4BAA001-37 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.851,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Lubomirskia baikalensis voucher YA98 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.682,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Spongilla lacustris voucher P059-130629-10 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.068,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Lubomirskia baicalensis voucher ZMB Por 12654 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.651,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Lubomirskia baikalensis voucher YA97 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.639,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Baikalospongia bacillifera voucher ZMB Por 12657 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.47,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Radiospongilla crateriformis voucher RSNR10_NR20 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.778,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Ephydatia fluviatilis voucher ZMB Por 12658 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.731,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Ephydatia muelleri voucher ZMB Por 12659 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.557,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Swartschewskia papyracea voucher ZMB Por 12656 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.373,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Baikalospongia dzhegatajensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.683,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Baikalospongia intermedia voucher ZMB Por 12653 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.491,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Lubomirskia abietina voucher ZMB Por 12655 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.133,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Radiospongilla crateriformis voucher RSNR13_NR21 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.619,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Baikalospongia intermedia profundalis voucher BS223 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.615,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Baikalospongia intermedia profundalis voucher BS223 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Baikalospongia martinsoni voucher BS112 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.441,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Baikalospongia martinsoni voucher BS112 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Eunapius fragilis voucher EFHa1_Hatch6 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.615,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Trochospongilla horrida voucher THJF24_JF53 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.615,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Ephydatia sp. ZMB Por 12660 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.796,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Ohridospongilla sp. ZMB Por 12689 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.595,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Cortispongilla barroisi isolate COXkin54 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Cortispongilla barroisi isolate 21_kin52_COX_27_05_08 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Cortispongilla barroisi isolate 22_kin55_COX_27_05_08 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Cortispongilla barroisi isolate 19_kin58_COX_27_05_08 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Cortispongilla barroisi isolate coxkin53-1 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Ephydatia syriaca voucher Kin15 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Ephydatia syriaca voucher Kin16 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Ephydatia syriaca voucher Kin17 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial",97.955,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Metschnikowia tuberculata clone I cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.751,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Metschnikowia tuberculata clone H cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.751,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Metschnikowia tuberculata clone G cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.751,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Metschnikowia tuberculata clone F cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.751,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Metschnikowia tuberculata clone E cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.751,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Metschnikowia tuberculata clone D cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.751,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Metschnikowia tuberculata clone C cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.751,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Metschnikowia tuberculata clone B cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.751,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Metschnikowia tuberculata clone A cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.751,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Baikalospongia intermedia profundalis voucher BS218 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.216,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4651-1,"Baikalospongia intermedia profundalis voucher BS218 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.55,25.0,Reliable
4665-1,"Achelia bituberculata mitochondrion, complete genome",97.674,,,,,,,,,Reliable
4665-1,"Tubuca rosea mitochondrion, complete genome",97.561,,,,,,,,,Reliable
4667-1,"Castor fiber birulai mitochondrion, complete genome",97.171,Chordata,Mammalia,Rodentia,Castoridae,Castor,Castor fiber,98.96,9.0,Reliable
4667-1,"Castor fiber birulai mitochondrion, complete genome",97.171,Chordata,Mammalia,Rodentia,Castoridae,Castor,Castor fiber,98.96,9.0,Reliable
4667-1,"Castor fiber complete mitochondrial genome, isolate po 134",97.171,Chordata,Mammalia,Rodentia,Castoridae,Castor,Castor fiber,98.96,9.0,Reliable
4667-1,"Castor fiber complete mitochondrial genome, isolate tu 161",97.171,Chordata,Mammalia,Rodentia,Castoridae,Castor,Castor fiber,98.96,9.0,Reliable
4667-1,"Castor fiber complete mitochondrial genome, isolate bi 121<>Castor fiber complete mitochondrial genome, isolate bi 121",97.171,Chordata,Mammalia,Rodentia,Castoridae,Castor,Castor fiber,98.96,9.0,Reliable
4667-1,"Castor fiber voucher NMW 68188 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.357,Chordata,Mammalia,Rodentia,Castoridae,Castor,Castor fiber,98.96,9.0,Reliable
4667-1,"Castor fiber voucher NOMAM-036 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.774,Chordata,Mammalia,Rodentia,Castoridae,Castor,Castor fiber,98.96,9.0,Reliable
4667-1,"Castor fiber isolate MGL-74 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.103,Chordata,Mammalia,Rodentia,Castoridae,Castor,Castor fiber,98.96,9.0,Reliable
4667-1,"Castor fiber voucher MGL-027 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",99.364,Chordata,Mammalia,Rodentia,Castoridae,Castor,Castor fiber,98.96,9.0,Reliable
4668-1,"Homo sapiens isolate A27-68 mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate Sl218 haplogroup K1b1c mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate P142 haplogroup K1b1c mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate K663 haplogroup K1b1c mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate 33B mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate 47PAD mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens haplogroup K1a mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens haplogroup K1a26 mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens haplogroup U5a2a2a mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate epilepsy patient 55 mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate 4238535 mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate DH138 mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate DH012 mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate 97436 mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate CP25 mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate Druze=176 mitochondrion, complete genome",98.688,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG99 haplogroup Q1a mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG98 haplogroup B4a1a1a mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG93 haplogroup Q3a1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG91 haplogroup B4a1a1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG9 haplogroup E1a2a1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG87 haplogroup P2 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG84 haplogroup B4a1a1a1c mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG83 haplogroup M27c mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG82 haplogroup Q1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG80 haplogroup P3b mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG70 haplogroup B4a1a1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG69 haplogroup Q1a1a mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG67 haplogroup Q1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG63 haplogroup B4a1a1a mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG61 haplogroup B4a1a1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG55 haplogroup B4a1a1a mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG54 haplogroup Q2a4 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG53 haplogroup P2 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG52 haplogroup Q1a1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG50 haplogroup Q1a mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG48 haplogroup B4a1a1a mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG43 haplogroup Q1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG42 haplogroup P2 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG38 haplogroup E1a2+16261 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG37 haplogroup Q2a mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG36 haplogroup B4a1a1a mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG35 haplogroup Q3a1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG33 haplogroup Q1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG30 haplogroup B4a1a1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG26 haplogroup B4a1a1+16126 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG24 haplogroup Q3 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG22 haplogroup Q1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG21 haplogroup Q1a1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG19 haplogroup P3b mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG134 haplogroup P2 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG133 haplogroup Q1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG132 haplogroup P2 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG131 haplogroup Q1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG129 haplogroup Q1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG128 haplogroup Q1a1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG127 haplogroup Q1a1a mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG125 haplogroup Q1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG124 haplogroup Q1a1a mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG123 haplogroup Q1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG122 haplogroup Q1a1a mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG121 haplogroup P2 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG12 haplogroup Q1a1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG118 haplogroup Q3a+61 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG116 haplogroup M29a mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG113 haplogroup Q1a1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG111 haplogroup Q1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG11 haplogroup Q1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG10A haplogroup P4a1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG109 haplogroup Q1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG101 haplogroup P2 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG100 haplogroup R14 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG076 haplogroup P2 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG064 haplogroup Q1a1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG057 haplogroup Q1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG031 haplogroup Q1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
4668-1,"Homo sapiens isolate PNG003 haplogroup B4a1a1 mitochondrion, complete genome",98.542,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,99.27,25.0,Reliable
